DRUG_ID,ICD,DRUG_DESC,ICD_NAME
6404,799.9,Linseed Oil,Other unknown and unspecified cause of morbidity or mortality
10154,799.9,Succinylcholine,Other unknown and unspecified cause of morbidity or mortality
10122,799.9,Strontium,Other unknown and unspecified cause of morbidity or mortality
53654,799.9,Nevirapine,Other unknown and unspecified cause of morbidity or mortality
32385,799.9,olsalazine,Other unknown and unspecified cause of morbidity or mortality
53750,799.9,Nonoxynol-9,Other unknown and unspecified cause of morbidity or mortality
3498,799.9,Diphenhydramine,Other unknown and unspecified cause of morbidity or mortality
10324,799.9,Tamoxifen,Other unknown and unspecified cause of morbidity or mortality
2409,799.9,Chlorthalidone,Other unknown and unspecified cause of morbidity or mortality
6472,799.9,Lovastatin,Other unknown and unspecified cause of morbidity or mortality
32937,799.9,Paroxetine,Other unknown and unspecified cause of morbidity or mortality
4450,799.9,Fluconazole,Other unknown and unspecified cause of morbidity or mortality
83395,799.9,Saquinavir,Other unknown and unspecified cause of morbidity or mortality
798306,799.9,Tetanus Toxoid Vaccine,Other unknown and unspecified cause of morbidity or mortality
59768,799.9,pegademase bovine,Other unknown and unspecified cause of morbidity or mortality
1045453,799.9,eribulin,Other unknown and unspecified cause of morbidity or mortality
10975,799.9,Ubiquinone,Other unknown and unspecified cause of morbidity or mortality
598,799.9,Alprostadil,Other unknown and unspecified cause of morbidity or mortality
3008,799.9,Cyclosporine,Other unknown and unspecified cause of morbidity or mortality
59838,799.9,Halazone,Other unknown and unspecified cause of morbidity or mortality
36437,799.9,Sertraline,Other unknown and unspecified cause of morbidity or mortality
59839,799.9,penciclovir,Other unknown and unspecified cause of morbidity or mortality
1040053,799.9,Dextromethorphan / Quinidine,Other unknown and unspecified cause of morbidity or mortality
6470,799.9,Lorazepam,Other unknown and unspecified cause of morbidity or mortality
32926,799.9,paregoric,Other unknown and unspecified cause of morbidity or mortality
59943,799.9,imiquimod,Other unknown and unspecified cause of morbidity or mortality
803516,799.9,Niacin / Simvastatin,Other unknown and unspecified cause of morbidity or mortality
3628,799.9,Dopamine,Other unknown and unspecified cause of morbidity or mortality
11002,799.9,Urea,Other unknown and unspecified cause of morbidity or mortality
60212,799.9,Atovaquone,Other unknown and unspecified cause of morbidity or mortality
6904,799.9,Methyltestosterone,Other unknown and unspecified cause of morbidity or mortality
10223,799.9,Sulfur,Other unknown and unspecified cause of morbidity or mortality
2019,799.9,Carbidopa,Other unknown and unspecified cause of morbidity or mortality
595060,799.9,ranibizumab,Other unknown and unspecified cause of morbidity or mortality
11115,799.9,Valine,Other unknown and unspecified cause of morbidity or mortality
32968,799.9,clopidogrel,Other unknown and unspecified cause of morbidity or mortality
1012026,799.9,veal allergenic extract,Other unknown and unspecified cause of morbidity or mortality
3098,799.9,Dacarbazine,Other unknown and unspecified cause of morbidity or mortality
105669,799.9,Polysaccharide iron complex,Other unknown and unspecified cause of morbidity or mortality
4511,799.9,Folic Acid,Other unknown and unspecified cause of morbidity or mortality
7004,799.9,Mitotane,Other unknown and unspecified cause of morbidity or mortality
235355,799.9,Thiamine hydrochloride,Other unknown and unspecified cause of morbidity or mortality
618453,799.9,gamma-Linolenate,Other unknown and unspecified cause of morbidity or mortality
7008,799.9,Sotalol Hydrochloride,Other unknown and unspecified cause of morbidity or mortality
61381,799.9,olanzapine,Other unknown and unspecified cause of morbidity or mortality
689,799.9,Aminophylline,Other unknown and unspecified cause of morbidity or mortality
3639,799.9,Doxorubicin,Other unknown and unspecified cause of morbidity or mortality
52105,799.9,lithium citrate,Other unknown and unspecified cause of morbidity or mortality
235426,799.9,Pilocarpine Hydrochloride,Other unknown and unspecified cause of morbidity or mortality
7024,799.9,Molybdenum,Other unknown and unspecified cause of morbidity or mortality
618060,799.9,Thioctate,Other unknown and unspecified cause of morbidity or mortality
11248,799.9,Vitamin B 12,Other unknown and unspecified cause of morbidity or mortality
4570,799.9,Fructose,Other unknown and unspecified cause of morbidity or mortality
835827,799.9,testosterone cypionate,Other unknown and unspecified cause of morbidity or mortality
9863,799.9,Sodium Chloride,Other unknown and unspecified cause of morbidity or mortality
1010932,799.9,leek allergenic extract,Other unknown and unspecified cause of morbidity or mortality
235743,799.9,Metformin hydrochloride,Other unknown and unspecified cause of morbidity or mortality
11251,799.9,Vitamin B Complex,Other unknown and unspecified cause of morbidity or mortality
203212,799.9,Ipratropium Bromide,Other unknown and unspecified cause of morbidity or mortality
6373,799.9,Levonorgestrel,Other unknown and unspecified cause of morbidity or mortality
616877,799.9,mecasermin rinfabate,Other unknown and unspecified cause of morbidity or mortality
51428,799.9,Insulin  Aspart  Human,Other unknown and unspecified cause of morbidity or mortality
4055,799.9,Erythromycin Estolate,Other unknown and unspecified cause of morbidity or mortality
235758,799.9,Benazepril hydrochloride,Other unknown and unspecified cause of morbidity or mortality
840781,799.9,drospirenone / Ethinyl Estradiol,Other unknown and unspecified cause of morbidity or mortality
52175,799.9,Losartan,Other unknown and unspecified cause of morbidity or mortality
36567,799.9,Simvastatin,Other unknown and unspecified cause of morbidity or mortality
6384,799.9,Gonadorelin,Other unknown and unspecified cause of morbidity or mortality
828529,799.9,Albumin Human  USP,Other unknown and unspecified cause of morbidity or mortality
662281,799.9,nilotinib,Other unknown and unspecified cause of morbidity or mortality
83008,799.9,bicalutamide,Other unknown and unspecified cause of morbidity or mortality
31994,799.9,norgestimate,Other unknown and unspecified cause of morbidity or mortality
11198,799.9,Vinblastine,Other unknown and unspecified cause of morbidity or mortality
659476,799.9,Green Tea Extract,Other unknown and unspecified cause of morbidity or mortality
31983,799.9,norethindrone acetate,Other unknown and unspecified cause of morbidity or mortality
1011633,799.9,white pepper allergenic extract,Other unknown and unspecified cause of morbidity or mortality
10109,799.9,Streptomycin,Other unknown and unspecified cause of morbidity or mortality
104966,799.9,dihydrocodeine bitartrate,Other unknown and unspecified cause of morbidity or mortality
9997,799.9,Spironolactone,Other unknown and unspecified cause of morbidity or mortality
82806,799.9,Fosphenytoin sodium,Other unknown and unspecified cause of morbidity or mortality
31748,799.9,Nicorandil,Other unknown and unspecified cause of morbidity or mortality
1011426,799.9,papaya allergenic extract,Other unknown and unspecified cause of morbidity or mortality
231049,799.9,eletriptan,Other unknown and unspecified cause of morbidity or mortality
1011412,799.9,tangerine allergenic extract,Other unknown and unspecified cause of morbidity or mortality
6972,799.9,Mineral Oil,Other unknown and unspecified cause of morbidity or mortality
9949,799.9,Soybean Oil,Other unknown and unspecified cause of morbidity or mortality
3102,799.9,Danazol,Other unknown and unspecified cause of morbidity or mortality
1011404,799.9,mango allergenic extract,Other unknown and unspecified cause of morbidity or mortality
233272,799.9,bexarotene,Other unknown and unspecified cause of morbidity or mortality
3489,799.9,Diosmin,Other unknown and unspecified cause of morbidity or mortality
9947,799.9,Sotalol,Other unknown and unspecified cause of morbidity or mortality
61148,799.9,Somatropin,Other unknown and unspecified cause of morbidity or mortality
9899,799.9,Sodium Oxybate,Other unknown and unspecified cause of morbidity or mortality
6980,799.9,Minocycline,Other unknown and unspecified cause of morbidity or mortality
629565,799.9,alglucosidase alfa,Other unknown and unspecified cause of morbidity or mortality
3478,799.9,Dinoprostone,Other unknown and unspecified cause of morbidity or mortality
619693,799.9,peramivir,Other unknown and unspecified cause of morbidity or mortality
4603,799.9,Furosemide,Other unknown and unspecified cause of morbidity or mortality
59763,799.9,Stavudine,Other unknown and unspecified cause of morbidity or mortality
10890,799.9,TRYPSIN,Other unknown and unspecified cause of morbidity or mortality
4099,799.9,Estrogens  Conjugated (USP),Other unknown and unspecified cause of morbidity or mortality
1243041,799.9,ivacaftor,Other unknown and unspecified cause of morbidity or mortality
214558,799.9,Ethinyl Estradiol / Levonorgestrel,Other unknown and unspecified cause of morbidity or mortality
753340,799.9,Sapropterin,Other unknown and unspecified cause of morbidity or mortality
55062,799.9,Prednisolone sodium phosphate,Other unknown and unspecified cause of morbidity or mortality
57529,799.9,foscarnet sodium,Other unknown and unspecified cause of morbidity or mortality
214582,799.9,Glatiramer,Other unknown and unspecified cause of morbidity or mortality
620,799.9,Amantadine,Other unknown and unspecified cause of morbidity or mortality
6669,799.9,Measles Vaccine,Other unknown and unspecified cause of morbidity or mortality
1232150,799.9,aflibercept,Other unknown and unspecified cause of morbidity or mortality
6646,799.9,Maprotiline,Other unknown and unspecified cause of morbidity or mortality
54993,799.9,potassium citrate,Other unknown and unspecified cause of morbidity or mortality
10572,799.9,thyroid (USP),Other unknown and unspecified cause of morbidity or mortality
1193003,799.9,Neurospora crassa allergenic extract,Other unknown and unspecified cause of morbidity or mortality
1192997,799.9,gliocladium allergenic extract,Other unknown and unspecified cause of morbidity or mortality
1192729,799.9,Colletotrichum coccodes allergenic extract,Other unknown and unspecified cause of morbidity or mortality
1189803,799.9,Simvastatin / sitagliptin,Other unknown and unspecified cause of morbidity or mortality
214600,799.9,Guaifenesin / Theophylline,Other unknown and unspecified cause of morbidity or mortality
6765,799.9,tiopronin,Other unknown and unspecified cause of morbidity or mortality
753341,799.9,Sapropterin dihydrochloride,Other unknown and unspecified cause of morbidity or mortality
2890,799.9,Cosyntropin,Other unknown and unspecified cause of morbidity or mortality
10565,799.9,Thyroglobulin,Other unknown and unspecified cause of morbidity or mortality
2898,799.9,coumarin,Other unknown and unspecified cause of morbidity or mortality
690740,799.9,Sulfacetamide / Sulfur,Other unknown and unspecified cause of morbidity or mortality
